label,epoch,node,alloc_m,requested_m,used_m,free_m,pods
periodic_nimbus,1784280937.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,1077,369,14923,9
periodic_nimbus,1784280937.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,1267,164,14733,7
periodic_nimbus,1784280939.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,977,96,15023,7
periodic_nimbus,1784280939.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,1077,369,14923,9
periodic_nimbus,1784280939.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,1267,164,14733,7
periodic_nimbus,1784280941.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,977,96,15023,7
periodic_nimbus,1784280941.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,1077,369,14923,9
periodic_nimbus,1784280941.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,1267,164,14733,7
periodic_nimbus,1784280943.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,977,96,15023,7
periodic_nimbus,1784280943.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,1077,369,14923,9
periodic_nimbus,1784280943.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,1267,164,14733,7
periodic_nimbus,1784280945.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,977,96,15023,7
periodic_nimbus,1784280945.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,1077,369,14923,9
periodic_nimbus,1784280945.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,1267,164,14733,7
periodic_nimbus,1784280947.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,15,96,15985,6
periodic_nimbus,1784280947.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,1077,369,14923,9
periodic_nimbus,1784280947.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,1267,164,14733,7
periodic_nimbus,1784280949.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,15,98,15985,6
periodic_nimbus,1784280949.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,1077,72,14923,9
periodic_nimbus,1784280949.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,1267,472,14733,7
periodic_nimbus,1784280951.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,15,98,15985,6
periodic_nimbus,1784280951.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,1077,72,14923,9
periodic_nimbus,1784280951.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,1267,472,14733,7
periodic_nimbus,1784280953.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,15,98,15985,6
periodic_nimbus,1784280953.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,1077,72,14923,9
periodic_nimbus,1784280953.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,1267,472,14733,7
